time,temperature (C),Volumetric Water Content (%),Electrical Conductivity (uS/cm),latitude,longlitude
2025-04-17 16:14:28,23.1,13.01,240,51.9768244029851,5.62813285074627
2025-04-15 09:21:44,9.78,0,37,51.9768244029851,5.62842210447761
2025-04-14 16:38:26,35.2,12.17,150,51.9768244029851,5.62871135820896
2025-04-15 09:32:51,16.11,11.02,116,51.9768244029851,5.6290006119403
2025-04-17 16:06:31,23.2,79.91,5276,51.9768244029851,5.62928986567164
2025-04-17 16:26:47,29.23,90,5227,51.9768244029851,5.62957911940299
2025-04-17 16:30:57,29.3,55.97,3040,51.9768244029851,5.62986837313433
2025-04-17 16:32:16,30.22,62.34,3238,51.9768244029851,5.63015762686567
2025-04-17 16:30:25,29.43,52.72,2934,51.9768244029851,5.63044688059702
2025-04-17 16:33:20,28.57,55.34,3062,51.9768244029851,5.63073613432836
2025-04-15 09:22:27,9.87,9.44,75,51.9768244029851,5.6310253880597
2025-04-15 09:39:51,17.59,17.46,461,51.9768244029851,5.63131464179105
2025-04-15 09:26:02,8.71,14.95,372,51.9768244029851,5.63160389552239
2025-04-17 15:59:57,24.09,10.63,74,51.9768244029851,5.63189314925373
2025-04-17 16:16:52,22.84,52.96,2558,51.9768244029851,5.63218240298508
2025-04-17 16:17:36,23.28,51.2,2563,51.9768244029851,5.63247165671642
2025-04-15 09:39:52,17.65,17.46,461,51.9768244029851,5.63276091044776
2025-04-14 16:39:31,34.74,12.37,147,51.9768244029851,5.6330501641791
,27.28,51.27,2546,51.9768244029851,5.63333941791045
2025-04-17 16:07:02,23.1,62.78,4999,51.9768244029851,5.63362867164179
2025-04-15 09:40:36,17.81,15.26,363,51.9768244029851,5.63391792537313
2025-04-14 16:19:43,35.1,25.93,586,51.9768244029851,5.63420717910448
2025-04-17 16:27:13,28.13,91.57,5418,51.9768244029851,5.63449643283582
2025-04-15 09:22:01,9.75,1.23,15,51.9768244029851,5.63478568656716
2025-04-15 09:22:16,9.55,11.11,96,51.9768244029851,5.63507494029851
2025-04-17 16:14:17,22.77,12.28,322,51.9768244029851,5.63536419402985
2025-04-17 16:04:03,23.43,15.93,443,51.9768244029851,5.63565344776119
2025-04-17 16:29:52,28.06,51.42,2511,51.9768244029851,5.63594270149254
2025-04-14 16:38:00,34.65,9.44,111,51.9768244029851,5.63623195522388
2025-04-15 09:32:32,16.67,9.56,128,51.9768244029851,5.63652120895522
2025-04-17 16:00:53,23.28,11.65,107,51.9768244029851,5.63681046268657
2025-04-17 16:30:27,29.69,52.72,2931,51.9768244029851,5.63709971641791
2025-04-17 16:00:34,23.33,9.89,88,51.9768244029851,5.63738897014925
2025-04-17 16:03:38,23.4,20.19,438,51.9768244029851,5.6376782238806
2025-04-17 16:00:26,23.38,10.47,93,51.9768244029851,5.63796747761194
2025-04-17 16:06:44,23.12,69.24,3951,51.9768244029851,5.63825673134328
,28.18,51.42,2505,51.9768244029851,5.63854598507463
2025-04-15 09:41:24,17.84,17.62,470,51.9768244029851,5.63883523880597
2025-04-14 15:45:52,29.43,24.53,500,51.9768244029851,5.63912449253731
2025-04-17 16:17:12,23.1,48.06,2201,51.9768244029851,5.63941374626866
2025-04-15 09:39:57,17.67,2.13,167,51.9768244029851,5.639703
2025-04-17 16:26:03,27.28,15.41,1105,51.9769712835821,5.620323
2025-04-15 09:25:27,8.21,15.51,366,51.9769712835821,5.62061225373134
2025-04-17 16:28:07,28.31,100,5129,51.9769712835821,5.62090150746269
2025-04-14 14:48:32,24.69,13.47,166,51.9769712835821,5.62119076119403
2025-04-17 16:27:35,29.16,100,4736,51.9769712835821,5.62148001492537
2025-04-17 16:03:28,23.48,17.86,372,51.9769712835821,5.62176926865672
2025-04-15 09:40:56,17.81,15.3,363,51.9769712835821,5.62205852238806
2025-04-17 16:31:13,29.01,56.07,3067,51.9769712835821,5.6223477761194
2025-04-14 15:45:49,29.43,24.41,505,51.9769712835821,5.62263702985075
2025-04-17 16:03:51,23.51,20.13,447,51.9769712835821,5.62292628358209
2025-04-17 16:00:28,23.33,10.42,91,51.9769712835821,5.62321553731343
2025-04-17 16:07:40,23.17,81.84,5304,51.9769712835821,5.62350479104478
2025-04-15 09:40:01,17.78,15.3,355,51.9769712835821,5.62379404477612
2025-04-17 16:15:16,23.05,10.1,395,51.9769712835821,5.62408329850746
2025-04-17 16:32:46,29.69,64.25,3516,51.9769712835821,5.62437255223881
2025-04-14 15:43:19,30.03,10.63,95,51.9769712835821,5.62466180597015
2025-04-14 15:43:59,30.37,13.01,158,51.9769712835821,5.62495105970149
2025-04-17 16:06:41,23.12,54.91,2786,51.9769712835821,5.62524031343284
2025-04-14 14:43:12,24.27,20.49,413,51.9769712835821,5.62552956716418
2025-04-17 16:02:24,23.66,19.19,392,51.9769712835821,5.62581882089552
2025-04-15 09:32:08,16.73,9.28,73,51.9769712835821,5.62610807462687
2025-04-15 09:24:07,8.74,18.12,474,51.9769712835821,5.62639732835821
2025-04-15 09:24:20,8.71,18.12,475,51.9769712835821,5.62668658208955
2025-04-15 09:21:25,10,11.02,76,51.9769712835821,5.6269758358209
2025-04-17 16:16:58,23,55.7,2954,51.9769712835821,5.62726508955224
2025-04-17 16:14:32,23.15,33.53,876,51.9769712835821,5.62755434328358
,24.37,22.07,466,51.9769712835821,5.62784359701493
2025-04-14 14:47:32,24.62,12.54,137,51.9769712835821,5.62813285074627
2025-04-17 16:16:23,22.74,32.61,1323,51.9769712835821,5.62842210447761
2025-04-15 09:40:58,17.81,15.3,363,51.9769712835821,5.62871135820896
2025-04-17 16:06:43,23.12,69.01,3907,51.9769712835821,5.6290006119403
2025-04-17 16:00:59,23.3,11.65,108,51.9769712835821,5.62928986567164
2025-04-17 16:17:12,23.1,50.75,2522,51.9769712835821,5.62957911940299
2025-04-15 09:25:21,8.31,15.51,383,51.9769712835821,5.62986837313433
2025-04-14 15:43:59,30.35,13.01,158,51.9769712835821,5.63015762686567
2025-04-15 09:32:11,16.7,9.28,73,51.9769712835821,5.63044688059702
2025-04-17 16:27:11,28.16,91.57,5405,51.9769712835821,5.63073613432836
2025-04-17 16:17:06,23.12,55.7,2955,51.9769712835821,5.6310253880597
2025-04-15 09:21:17,9.55,7.56,39,51.9769712835821,5.63131464179105
2025-04-15 09:40:29,17.78,15.26,363,51.9769712835821,5.63160389552239
2025-04-15 09:25:40,8.61,14.95,370,51.9769712835821,5.63189314925373
2025-04-14 14:47:34,24.62,12.54,140,51.9769712835821,5.63218240298508
2025-04-15 09:32:45,16.39,10.9,114,51.9769712835821,5.63247165671642
2025-04-14 15:45:48,29.45,25.71,515,51.9769712835821,5.63276091044776
2025-04-15 09:22:05,9.78,11.06,94,51.9769712835821,5.6330501641791
2025-04-17 16:28:03,28.33,100,5141,51.9769712835821,5.63333941791045
2025-04-17 16:03:12,23.45,17.76,411,51.9769712835821,5.63362867164179
2025-04-17 16:15:29,23,50.29,2756,51.9769712835821,5.63391792537313
2025-04-17 16:02:14,23.61,19.31,485,51.9769712835821,5.63420717910448
2025-04-14 15:44:14,30.2,11.54,90,51.9769712835821,5.63449643283582
2025-04-14 15:43:14,30.1,0,10,51.9769712835821,5.63478568656716
2025-04-15 09:39:42,17.45,17.46,461,51.9769712835821,5.63507494029851
2025-04-15 09:33:05,16.95,10.3,84,51.9769712835821,5.63536419402985
2025-04-17 16:02:42,23.51,19.1,422,51.9769712835821,5.63565344776119
2025-04-17 16:33:01,28.99,55.08,2960,51.9769712835821,5.63594270149254
2025-04-17 16:25:57,27.23,100,6176,51.9769712835821,5.63623195522388
2025-04-14 14:47:11,24.49,12.85,141,51.9769712835821,5.63652120895522
2025-04-15 09:39:02,17.56,15.51,384,51.9769712835821,5.63681046268657
2025-04-14 16:37:35,35.29,13.01,170,51.9769712835821,5.63709971641791
2025-04-15 09:22:18,9.55,11.11,96,51.9769712835821,5.63738897014925
2025-04-17 16:30:59,29.21,55.97,3048,51.9769712835821,5.6376782238806
2025-04-14 14:43:01,24.19,20.45,406,51.9769712835821,5.63796747761194
2025-04-17 16:26:49,29.04,90,5293,51.9769712835821,5.63825673134328
2025-04-17 16:00:02,23.99,0,0,51.9769712835821,5.63854598507463
2025-04-17 16:33:49,28.16,53.27,2226,51.9769712835821,5.63883523880597
2025-04-14 14:43:54,24.34,22.02,463,51.9769712835821,5.63912449253731
2025-04-14 16:20:49,33.28,23.67,506,51.9769712835821,5.63941374626866
2025-04-17 16:03:53,23.51,20.13,449,51.9769712835821,5.639703
2025-04-17 16:27:50,28.6,100,5417,51.9771181641791,5.620323
2025-04-17 16:02:12,23.58,20.49,518,51.9771181641791,5.62061225373134
2025-04-17 16:01:05,23.35,11.85,107,51.9771181641791,5.62090150746269
2025-04-17 16:31:06,29.06,56.07,3065,51.9771181641791,5.62119076119403
2025-04-17 16:31:32,28.74,53.35,2342,51.9771181641791,5.62148001492537
2025-04-14 16:37:47,35.29,13.01,162,51.9771181641791,5.62176926865672
2025-04-17 16:31:56,28.84,30.05,1045,51.9771181641791,5.62205852238806
2025-04-17 16:15:30,23.02,50.29,2760,51.9771181641791,5.6223477761194
2025-04-15 09:39:31,17.26,17.4,446,51.9771181641791,5.62263702985075
2025-04-15 09:22:48,10.38,0,0,51.9771181641791,5.62292628358209
2025-04-15 09:24:45,8.74,0,0,51.9771181641791,5.62321553731343
2025-04-15 09:24:37,8.77,15.3,400,51.9771181641791,5.62350479104478
2025-04-17 16:27:49,28.65,100,5422,51.9771181641791,5.62379404477612
2025-04-17 16:07:26,23.15,72.79,5122,51.9771181641791,5.62408329850746
2025-04-17 16:27:59,28.45,100,5423,51.9771181641791,5.62437255223881
2025-04-17 16:32:52,29.67,61.75,2990,51.9771181641791,5.62466180597015
2025-04-15 09:40:44,17.81,15.26,363,51.9771181641791,5.62495105970149
2025-04-15 09:22:29,9.94,9.49,75,51.9771181641791,5.62524031343284
2025-04-14 14:47:23,24.57,14.29,157,51.9771181641791,5.62552956716418
2025-04-17 16:00:17,23.48,11.49,117,51.9771181641791,5.62581882089552
2025-04-15 09:32:46,16.31,10.9,115,51.9771181641791,5.62610807462687
2025-04-17 16:26:31,29.93,100,5919,51.9771181641791,5.62639732835821
2025-04-15 09:39:53,17.65,17.46,461,51.9771181641791,5.62668658208955
2025-04-17 16:15:57,23.05,47.01,2272,51.9771181641791,5.6269758358209
2025-04-17 16:31:25,28.67,53.27,2320,51.9771181641791,5.62726508955224
2025-04-15 09:39:49,17.59,17.46,461,51.9771181641791,5.62755434328358
2025-04-14 15:44:16,30.2,11.54,90,51.9771181641791,5.62784359701493
2025-04-14 15:43:58,30.32,13.01,158,51.9771181641791,5.62813285074627
2025-04-17 16:31:50,28.84,53.51,2371,51.9771181641791,5.62842210447761
2025-04-15 09:39:29,17.26,15.51,446,51.9771181641791,5.62871135820896
2025-04-17 16:31:32,28.74,53.27,2340,51.9771181641791,5.6290006119403
2025-04-17 16:17:07,23.12,55.7,2951,51.9771181641791,5.62928986567164
2025-04-15 09:40:16,17.81,15.22,360,51.9771181641791,5.62957911940299
2025-04-15 09:24:10,8.71,18.12,474,51.9771181641791,5.62986837313433
2025-04-14 15:44:12,30.2,11.54,89,51.9771181641791,5.63015762686567
2025-04-17 16:03:46,23.48,19.98,439,51.9771181641791,5.63044688059702
2025-04-17 16:02:42,23.51,19.1,422,51.9771181641791,5.63073613432836
2025-04-17 16:27:11,28.16,91.57,5407,51.9771181641791,5.6310253880597
2025-04-17 16:30:45,30.9,14.29,1059,51.9771181641791,5.63131464179105
2025-04-17 16:02:29,23.56,19.04,415,51.9771181641791,5.63160389552239
2025-04-17 16:30:41,30.85,53.19,2993,51.9771181641791,5.63189314925373
2025-04-15 09:40:44,17.81,15.26,363,51.9771181641791,5.63218240298508
2025-04-15 09:39:11,17.56,0.94,36,51.9771181641791,5.63247165671642
,17.81,15.3,363,51.9771181641791,5.63276091044776
2025-04-14 14:43:59,24.37,22.02,465,51.9771181641791,5.6330501641791
2025-04-17 16:16:53,22.87,53.91,2857,51.9771181641791,5.63333941791045
2025-04-14 14:43:57,24.37,21.96,464,51.9771181641791,5.63362867164179
2025-04-17 16:27:13,28.16,91.57,5408,51.9771181641791,5.63391792537313
2025-04-17 16:27:02,28.35,91.57,5397,51.9771181641791,5.63420717910448
2025-04-15 09:39:24,17.34,15.51,443,51.9771181641791,5.63449643283582
2025-04-17 16:16:24,22.77,32.61,1338,51.9771181641791,5.63478568656716
2025-04-15 09:25:23,8.24,15.58,384,51.9771181641791,5.63507494029851
2025-04-14 14:43:10,24.27,20.45,412,51.9771181641791,5.63536419402985
,24.49,12.94,140,51.9771181641791,5.63565344776119
2025-04-14 14:42:30,24.29,22.27,517,51.9771181641791,5.63594270149254
2025-04-14 16:37:52,34.84,11.96,104,51.9771181641791,5.63623195522388
2025-04-15 09:25:11,8.74,15.51,388,51.9771181641791,5.63652120895522
2025-04-17 16:16:31,22.87,51.88,2456,51.9771181641791,5.63681046268657
2025-04-17 16:03:10,23.45,17.66,410,51.9771181641791,5.63709971641791
2025-04-17 16:29:31,23.17,50.52,2712,51.9771181641791,5.63738897014925
2025-04-15 09:24:22,8.71,18.12,476,51.9771181641791,5.6376782238806
2025-04-17 16:07:20,23.1,82.66,6011,51.9771181641791,5.63796747761194
2025-04-17 16:27:22,28.06,100,4646,51.9771181641791,5.63825673134328
2025-04-17 16:06:23,23.33,85.23,5329,51.9771181641791,5.63854598507463
2025-04-15 09:32:21,16.73,0,0,51.9771181641791,5.63883523880597
2025-04-17 16:02:31,23.53,19.1,418,51.9771181641791,5.63912449253731
2025-04-17 15:59:52,24.14,10.79,100,51.9771181641791,5.63941374626866
2025-04-17 16:17:32,23.28,51.27,2558,51.9771181641791,5.639703
2025-04-17 16:26:13,29.04,100,6010,51.9772650447761,5.620323
2025-04-14 14:42:47,24.24,18.94,467,51.9772650447761,5.62061225373134
2025-04-17 16:17:23,23.23,51.04,2537,51.9772650447761,5.62090150746269
2025-04-17 16:17:33,23.28,51.27,2563,51.9772650447761,5.62119076119403
2025-04-15 09:22:50,10.76,0,0,51.9772650447761,5.62148001492537
2025-04-14 16:19:44,35.1,25.93,586,51.9772650447761,5.62176926865672
2025-04-14 14:48:31,24.69,13.47,166,51.9772650447761,5.62205852238806
2025-04-14 14:43:40,24.29,22.33,477,51.9772650447761,5.6223477761194
2025-04-17 16:28:04,28.28,100,5127,51.9772650447761,5.62263702985075
2025-04-14 16:38:09,34.24,6.27,104,51.9772650447761,5.62292628358209
2025-04-15 09:21:13,9.52,12.32,102,51.9772650447761,5.62321553731343
2025-04-17 16:31:04,29.08,56.07,3063,51.9772650447761,5.62350479104478
2025-04-15 09:25:54,8.71,14.95,372,51.9772650447761,5.62379404477612
2025-04-17 16:16:08,23.02,52.96,3120,51.9772650447761,5.62408329850746
2025-04-17 16:32:06,29.79,62.34,3264,51.9772650447761,5.62437255223881
2025-04-17 16:28:19,27.3,0,160,51.9772650447761,5.62466180597015
2025-04-17 16:06:45,23.15,69.48,3974,51.9772650447761,5.62495105970149
2025-04-14 16:38:47,35.41,12.17,154,51.9772650447761,5.62524031343284
2025-04-14 14:42:18,24.29,21.8,549,51.9772650447761,5.62552956716418
2025-04-15 09:25:51,8.67,14.95,371,51.9772650447761,5.62581882089552
2025-04-17 16:03:50,23.48,20.13,446,51.9772650447761,5.62610807462687
2025-04-17 16:02:27,23.58,18.94,412,51.9772650447761,5.62639732835821
2025-04-17 15:59:45,24.14,0,0,51.9772650447761,5.62668658208955
2025-04-17 16:30:44,30.9,47.17,2262,51.9772650447761,5.6269758358209
2025-04-17 16:30:52,29.69,55.97,2953,51.9772650447761,5.62726508955224
2025-04-17 16:32:18,30.25,60.27,3000,51.9772650447761,5.62755434328358
2025-04-15 09:22:54,11.38,0,0,51.9772650447761,5.62784359701493
2025-04-17 16:07:17,23.07,81.84,5994,51.9772650447761,5.62813285074627
2025-04-14 14:43:34,24.29,22.33,476,51.9772650447761,5.62842210447761
2025-04-17 16:17:13,23.1,50.82,2522,51.9772650447761,5.62871135820896
2025-04-17 16:03:57,23.51,0.99,118,51.9772650447761,5.6290006119403
2025-04-17 16:02:41,23.51,19.1,422,51.9772650447761,5.62928986567164
2025-04-15 09:23:59,8.77,18.12,473,51.9772650447761,5.62957911940299
2025-04-17 16:30:39,30.8,52.49,2866,51.9772650447761,5.62986837313433
2025-04-17 16:31:07,29.06,56.07,3065,51.9772650447761,5.63015762686567
2025-04-15 09:24:20,8.71,18.12,475,51.9772650447761,5.63044688059702
2025-04-17 16:26:07,27.82,100,6072,51.9772650447761,5.63073613432836
2025-04-14 16:38:28,35.2,12.17,152,51.9772650447761,5.6310253880597
2025-04-15 09:21:09,9.52,12.28,102,51.9772650447761,5.63131464179105
2025-04-14 14:42:03,24.37,0,21,51.9772650447761,5.63160389552239
2025-04-17 16:06:01,23.99,0,0,51.9772650447761,5.63189314925373
2025-04-14 16:37:35,35.29,13.01,170,51.9772650447761,5.63218240298508
2025-04-15 09:39:44,17.51,17.46,461,51.9772650447761,5.63247165671642
2025-04-17 16:00:21,23.51,11.49,119,51.9772650447761,5.63276091044776
2025-04-17 16:04:09,23.43,15.68,446,51.9772650447761,5.6330501641791
2025-04-15 09:39:15,17.53,15.37,434,51.9772650447761,5.63333941791045
2025-04-17 16:27:25,28.33,100,4766,51.9772650447761,5.63362867164179
2025-04-17 16:25:47,27.18,100,6182,51.9772650447761,5.63391792537313
2025-04-14 16:37:42,35.29,13.01,170,51.9772650447761,5.63420717910448
2025-04-15 09:24:29,8.84,15.3,395,51.9772650447761,5.63449643283582
2025-04-14 14:46:47,24.47,16.14,245,51.9772650447761,5.63478568656716
2025-04-14 16:21:14,32.97,23.88,520,51.9772650447761,5.63507494029851
2025-04-17 16:17:00,23.05,55.7,2958,51.9772650447761,5.63536419402985
2025-04-15 09:39:36,17.37,17.4,457,51.9772650447761,5.63565344776119
2025-04-15 09:21:45,9.78,0.21,37,51.9772650447761,5.63594270149254
2025-04-15 09:40:08,17.84,15.22,359,51.9772650447761,5.63623195522388
2025-04-15 09:40:13,17.84,15.26,360,51.9772650447761,5.63652120895522
2025-04-14 16:21:02,32.99,23.88,519,51.9772650447761,5.63681046268657
2025-04-17 16:33:24,28.55,55.34,3067,51.9772650447761,5.63709971641791
2025-04-15 09:22:01,9.78,9.77,109,51.9772650447761,5.63738897014925
2025-04-17 16:25:57,27.23,100,6176,51.9772650447761,5.6376782238806
2025-04-14 14:46:46,24.44,16.14,245,51.9772650447761,5.63796747761194
2025-04-17 16:27:55,28.5,100,5418,51.9772650447761,5.63825673134328
2025-04-17 16:16:40,22.87,52.72,2704,51.9772650447761,5.63854598507463
2025-04-15 09:38:54,17.45,14.69,424,51.9772650447761,5.63883523880597
2025-04-14 14:47:21,24.52,14.29,156,51.9772650447761,5.63912449253731
2025-04-15 09:40:30,17.81,15.26,363,51.9772650447761,5.63941374626866
2025-04-14 16:37:42,35.29,13.01,170,51.9772650447761,5.639703
2025-04-15 09:32:09,16.7,9.28,73,51.9774119253731,5.620323
2025-04-17 16:31:46,28.82,53.51,2358,51.9774119253731,5.62061225373134
2025-04-17 16:27:50,28.6,100,5417,51.9774119253731,5.62090150746269
2025-04-17 16:02:23,23.66,19.19,468,51.9774119253731,5.62119076119403
2025-04-17 16:33:20,28.57,55.34,3062,51.9774119253731,5.62148001492537
2025-04-14 15:46:10,30.49,25.07,612,51.9774119253731,5.62176926865672
2025-04-17 16:00:36,23.35,9.89,88,51.9774119253731,5.62205852238806
2025-04-17 16:14:35,23.17,4.77,144,51.9774119253731,5.6223477761194
2025-04-17 16:03:26,23.48,17.98,377,51.9774119253731,5.62263702985075
2025-04-17 16:04:06,23.43,15.83,446,51.9774119253731,5.62292628358209
2025-04-17 16:32:28,29.74,64.25,3505,51.9774119253731,5.62321553731343
2025-04-17 16:26:10,28.57,100,6045,51.9774119253731,5.62350479104478
2025-04-14 15:43:12,30.1,12.21,107,51.9774119253731,5.62379404477612
2025-04-15 09:22:32,10,9.49,75,51.9774119253731,5.62408329850746
,23.33,9.89,88,51.9774119253731,5.62437255223881
2025-04-15 09:41:08,17.89,17.46,454,51.9774119253731,5.62466180597015
2025-04-14 15:43:44,30.3,10.74,113,51.9774119253731,5.62495105970149
2025-04-17 16:01:01,23.33,11.65,107,51.9774119253731,5.62524031343284
2025-04-15 09:32:14,16.73,9.28,72,51.9774119253731,5.62552956716418
2025-04-17 16:32:34,29.72,64.25,3514,51.9774119253731,5.62581882089552
2025-04-15 09:22:07,9.75,11.11,95,51.9774119253731,5.62610807462687
2025-04-15 09:21:20,9.75,0,0,51.9774119253731,5.62639732835821
2025-04-17 16:14:38,23.17,41.3,1718,51.9774119253731,5.62668658208955
2025-04-15 09:40:01,17.81,15.3,356,51.9774119253731,5.6269758358209
2025-04-17 16:33:10,28.67,55.34,3051,51.9774119253731,5.62726508955224
2025-04-17 16:14:31,23.12,33.13,860,51.9774119253731,5.62755434328358
2025-04-14 16:37:31,35.29,13.01,170,51.9774119253731,5.62784359701493
2025-04-17 16:02:23,23.66,19.46,471,51.9774119253731,5.62813285074627
2025-04-17 16:32:32,29.72,64.25,3518,51.9774119253731,5.62842210447761
2025-04-15 09:41:07,17.87,17.66,450,51.9774119253731,5.62871135820896
2025-04-17 16:32:10,30.03,62.64,3267,51.9774119253731,5.6290006119403
2025-04-17 16:28:19,27.42,0,161,51.9774119253731,5.62928986567164
2025-04-17 16:03:21,23.4,17.92,375,51.9774119253731,5.62957911940299
2025-04-15 09:39:34,17.34,17.4,454,51.9774119253731,5.62986837313433
2025-04-17 16:06:48,23.17,69.94,4007,51.9774119253731,5.63015762686567
2025-04-17 16:27:15,28.11,91.57,5421,51.9774119253731,5.63044688059702
2025-04-17 16:07:40,23.17,81.84,5304,51.9774119253731,5.63073613432836
2025-04-17 16:06:31,23.17,77.75,5328,51.9774119253731,5.6310253880597
2025-04-15 09:40:09,17.84,15.22,359,51.9774119253731,5.63131464179105
2025-04-17 16:02:47,23.51,19.1,423,51.9774119253731,5.63160389552239
2025-04-17 16:16:51,22.82,53.11,2537,51.9774119253731,5.63189314925373
2025-04-17 16:15:08,23.17,36.85,1777,51.9774119253731,5.63218240298508
2025-04-17 16:06:42,23.1,68.77,3887,51.9774119253731,5.63247165671642
2025-04-17 16:31:45,28.82,53.51,2361,51.9774119253731,5.63276091044776
2025-04-17 16:32:51,29.67,61.75,3266,51.9774119253731,5.6330501641791
2025-04-15 09:22:50,10.64,0,0,51.9774119253731,5.63333941791045
2025-04-14 15:44:09,30.3,11.54,85,51.9774119253731,5.63362867164179
2025-04-14 14:48:13,24.67,13.42,163,51.9774119253731,5.63391792537313
2025-04-17 16:26:53,28.74,91.02,5326,51.9774119253731,5.63420717910448
2025-04-15 09:39:30,17.26,0,0,51.9774119253731,5.63449643283582
2025-04-17 16:00:45,23.28,12.01,105,51.9774119253731,5.63478568656716
